NACA 23012                                      
 Alfa =   5.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.21989
   0.99387  0.00225  0.20250
   0.98311  0.00398  0.16905
   0.97047  0.00598  0.13440
   0.95624  0.00821  0.10008
   0.94091  0.01056  0.06775
   0.92495  0.01298  0.03777
   0.90866  0.01541  0.01046
   0.89220  0.01782 -0.01489
   0.87565  0.02021 -0.03828
   0.85907  0.02257 -0.06019
   0.84246  0.02489 -0.08110
   0.82583  0.02717 -0.10108
   0.80919  0.02942 -0.12014
   0.79255  0.03163 -0.13893
   0.77590  0.03381 -0.15692
   0.75924  0.03595 -0.17489
   0.74258  0.03806 -0.19235
   0.72592  0.04012 -0.20987
   0.70926  0.04215 -0.22715
   0.69260  0.04414 -0.24467
   0.67595  0.04609 -0.26186
   0.65930  0.04801 -0.27921
   0.64265  0.04987 -0.29706
   0.62600  0.05170 -0.31469
   0.60937  0.05348 -0.33253
   0.59274  0.05522 -0.35126
   0.57613  0.05691 -0.36945
   0.55952  0.05855 -0.38860
   0.54293  0.06013 -0.40793
   0.52635  0.06166 -0.42773
   0.50979  0.06314 -0.44800
   0.49325  0.06455 -0.46884
   0.47673  0.06590 -0.49008
   0.46023  0.06719 -0.51217
   0.44375  0.06841 -0.53496
   0.42730  0.06955 -0.55832
   0.41088  0.07062 -0.58247
   0.39449  0.07160 -0.60769
   0.37814  0.07250 -0.63383
   0.36183  0.07331 -0.66089
   0.34556  0.07403 -0.68933
   0.32933  0.07464 -0.71940
   0.31316  0.07515 -0.75013
   0.29705  0.07554 -0.78346
   0.28101  0.07581 -0.81808
   0.26505  0.07596 -0.85582
   0.24918  0.07597 -0.89618
   0.23343  0.07584 -0.93939
   0.21784  0.07556 -0.98789
   0.20249  0.07513 -1.04239
   0.18749  0.07453 -1.10797
   0.17294  0.07372 -1.17954
   0.15887  0.07267 -1.27688
   0.14529  0.07134 -1.37454
   0.13221  0.06971 -1.43255
   0.11963  0.06776 -1.49141
   0.10758  0.06549 -1.54434
   0.09608  0.06291 -1.58556
   0.08518  0.06003 -1.61529
   0.07493  0.05689 -1.63089
   0.06541  0.05355 -1.63505
   0.05667  0.05006 -1.62264
   0.04877  0.04651 -1.60149
   0.04171  0.04298 -1.57117
   0.03548  0.03952 -1.53252
   0.03003  0.03619 -1.48782
   0.02528  0.03300 -1.44272
   0.02116  0.02998 -1.38836
   0.01758  0.02710 -1.33481
   0.01447  0.02437 -1.27360
   0.01177  0.02178 -1.21021
   0.00943  0.01930 -1.14112
   0.00740  0.01692 -1.06157
   0.00566  0.01464 -0.96903
   0.00417  0.01243 -0.87223
   0.00292  0.01029 -0.74688
   0.00191  0.00821 -0.60506
   0.00111  0.00618 -0.45169
   0.00053  0.00421 -0.25364
   0.00016  0.00229 -0.05226
   0.00001  0.00043  0.17440
   0.00006 -0.00138  0.39105
   0.00036 -0.00322  0.60689
   0.00092 -0.00507  0.79918
   0.00179 -0.00687  0.92895
   0.00297 -0.00859  0.99270
   0.00444 -0.01021  0.99422
   0.00620 -0.01172  0.95583
   0.00824 -0.01313  0.89764
   0.01056 -0.01444  0.83311
   0.01318 -0.01567  0.76937
   0.01612 -0.01683  0.71120
   0.01943 -0.01795  0.66006
   0.02320 -0.01903  0.61247
   0.02750 -0.02008  0.57254
   0.03246 -0.02113  0.53595
   0.03827 -0.02220  0.50364
   0.04514 -0.02330  0.47449
   0.05335 -0.02446  0.44676
   0.06318 -0.02570  0.42119
   0.07482 -0.02706  0.39498
   0.08822 -0.02855  0.36752
   0.10305 -0.03014  0.33935
   0.11880 -0.03181  0.30884
   0.13500 -0.03352  0.27667
   0.15130 -0.03520  0.24428
   0.16752 -0.03681  0.21085
   0.18357 -0.03831  0.17907
   0.19944 -0.03966  0.14992
   0.21521 -0.04084  0.12653
   0.23098 -0.04184  0.10878
   0.24681 -0.04270  0.09359
   0.26270 -0.04341  0.08075
   0.27867 -0.04398  0.07002
   0.29471 -0.04444  0.06052
   0.31082 -0.04477  0.05255
   0.32699 -0.04499  0.04599
   0.34322 -0.04511  0.03993
   0.35949 -0.04513  0.03544
   0.37582 -0.04505  0.03110
   0.39219 -0.04489  0.02761
   0.40859 -0.04464  0.02499
   0.42504 -0.04431  0.02263
   0.44151 -0.04390  0.02104
   0.45802 -0.04342  0.01964
   0.47455 -0.04287  0.01883
   0.49111 -0.04225  0.01835
   0.50769 -0.04158  0.01786
   0.52430 -0.04084  0.01821
   0.54092 -0.04004  0.01826
   0.55756 -0.03919  0.01909
   0.57421 -0.03829  0.01974
   0.59088 -0.03734  0.02069
   0.60756 -0.03634  0.02192
   0.62426 -0.03529  0.02333
   0.64096 -0.03420  0.02491
   0.65767 -0.03307  0.02691
   0.67438 -0.03189  0.02866
   0.69111 -0.03068  0.03081
   0.70783 -0.02942  0.03321
   0.72456 -0.02813  0.03589
   0.74129 -0.02679  0.03853
   0.75802 -0.02542  0.04160
   0.77475 -0.02401  0.04496
   0.79147 -0.02257  0.04857
   0.80820 -0.02108  0.05229
   0.82491 -0.01956  0.05642
   0.84162 -0.01801  0.06080
   0.85831 -0.01642  0.06471
   0.87498 -0.01479  0.06673
   0.89161 -0.01312  0.08577
   0.90815 -0.01143  0.10253
   0.92453 -0.00971  0.11139
   0.94058 -0.00799  0.12189
   0.95598 -0.00630  0.13530
   0.97030 -0.00470  0.15323
   0.98301 -0.00324  0.17569
   0.99383 -0.00199  0.21012
   1.00000 -0.00126  0.21989
