foil                                            
 Alfa =   0.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00003  0.04492  0.09572
   0.99165  0.04553  0.06758
   0.97609  0.04665  0.04578
   0.95768  0.04799  0.02857
   0.93781  0.04943  0.01441
   0.91754  0.05090  0.00279
   0.89768  0.05234  0.00035
   0.87858  0.05379 -0.01859
   0.86022  0.05517 -0.01267
   0.84329  0.05657 -0.05194
   0.82820  0.05766 -0.04056
   0.81438  0.05866  0.01208
   0.80080  0.06010 -0.15052
   0.78674  0.06092 -0.02892
   0.77173  0.06208 -0.05015
   0.75641  0.06345 -0.11214
   0.74150  0.06453 -0.07423
   0.72651  0.06573 -0.08979
   0.71122  0.06703 -0.12518
   0.69588  0.06818 -0.12916
   0.68069  0.06922 -0.07774
   0.66575  0.07061 -0.18048
   0.65043  0.07169 -0.16406
   0.63463  0.07265 -0.10149
   0.61946  0.07397 -0.19592
   0.60421  0.07504 -0.19854
   0.58840  0.07595 -0.15221
   0.57341  0.07704 -0.19897
   0.55860  0.07804 -0.22596
   0.54284  0.07893 -0.20197
   0.52671  0.07989 -0.22338
   0.51019  0.08085 -0.24815
   0.49297  0.08171 -0.23413
   0.47542  0.08263 -0.27175
   0.45773  0.08340 -0.27279
   0.44049  0.08407 -0.27351
   0.42340  0.08475 -0.30482
   0.40660  0.08527 -0.30659
   0.39086  0.08570 -0.31584
   0.37610  0.08606 -0.34607
   0.36166  0.08626 -0.31777
   0.34782  0.08653 -0.36965
   0.33513  0.08664 -0.39650
   0.32188  0.08650 -0.32936
   0.30781  0.08653 -0.37453
   0.29385  0.08653 -0.44779
   0.28010  0.08616 -0.37612
   0.26605  0.08587 -0.42918
   0.25201  0.08543 -0.43074
   0.23870  0.08493 -0.47219
   0.22527  0.08418 -0.43926
   0.21173  0.08341 -0.46363
   0.19933  0.08263 -0.54851
   0.18696  0.08144 -0.44328
   0.17468  0.08038 -0.55987
   0.16343  0.07908 -0.49913
   0.15243  0.07775 -0.55789
   0.14171  0.07621 -0.55310
   0.13215  0.07464 -0.50255
   0.12384  0.07329 -0.63644
   0.11538  0.07152 -0.49828
   0.10628  0.06960 -0.57650
   0.09714  0.06737 -0.51420
   0.08838  0.06507 -0.53325
   0.07942  0.06242 -0.50052
   0.07037  0.05943 -0.46784
   0.06190  0.05632 -0.43405
   0.05394  0.05304 -0.36878
   0.04643  0.04963 -0.30830
   0.03945  0.04611 -0.24995
   0.03314  0.04255 -0.15064
   0.02730  0.03892 -0.06040
   0.02202  0.03531  0.00827
   0.01749  0.03174  0.13398
   0.01360  0.02823  0.29191
   0.01023  0.02497  0.38102
   0.00743  0.02189  0.47197
   0.00525  0.01892  0.59583
   0.00366  0.01596  0.78566
   0.00223  0.01324  0.86052
   0.00097  0.01058  0.93320
   0.00001  0.00801  0.98607
  -0.00058  0.00560  0.99687
  -0.00077  0.00335  0.92982
  -0.00048  0.00126  0.75472
   0.00038 -0.00067  0.60753
   0.00172 -0.00257  0.63851
   0.00306 -0.00467  0.49120
   0.00451 -0.00690  0.15651
   0.00644 -0.00905 -0.03401
   0.00887 -0.01109 -0.11748
   0.01176 -0.01306 -0.15654
   0.01510 -0.01501 -0.21281
   0.01889 -0.01693 -0.30868
   0.02314 -0.01868 -0.19864
   0.02766 -0.02047 -0.35503
   0.03258 -0.02201 -0.21633
   0.03814 -0.02369 -0.27295
   0.04468 -0.02544 -0.26461
   0.05226 -0.02723 -0.24991
   0.06143 -0.02915 -0.20475
   0.07234 -0.03134 -0.25523
   0.08550 -0.03352 -0.18955
   0.10083 -0.03599 -0.21769
   0.11774 -0.03838 -0.19318
   0.13498 -0.04069 -0.21390
   0.15244 -0.04280 -0.19830
   0.16885 -0.04471 -0.23368
   0.18402 -0.04623 -0.20150
