foil
     1.000030    0.057558
     0.989763    0.058100
     0.970235    0.059131
     0.947449    0.060334
     0.924140    0.061565
     0.903015    0.062681
     0.885018    0.063627
     0.869539    0.064710
     0.856259    0.065523
     0.844389    0.065900
     0.834191    0.066839
     0.825586    0.067598
     0.818316    0.068637
     0.812101    0.069027
     0.805835    0.068137
     0.799324    0.067934
     0.792342    0.069342
     0.784838    0.070707
     0.776031    0.071128
     0.765887    0.071332
     0.755012    0.071706
     0.743490    0.073015
     0.731002    0.073768
     0.717475    0.074540
     0.704048    0.075328
     0.691632    0.076297
     0.680435    0.077672
     0.669628    0.077481
     0.658175    0.078042
     0.646212    0.079188
     0.635176    0.080478
     0.624688    0.080462
     0.613605    0.080907
     0.601095    0.081768
     0.588020    0.082935
     0.574703    0.083317
     0.560795    0.083939
     0.546016    0.084916
     0.530001    0.085595
     0.513000    0.086343
     0.495117    0.087267
     0.475602    0.087845
     0.455153    0.088648
     0.435820    0.089259
     0.416836    0.089610
     0.398168    0.090115
     0.381087    0.090291
     0.365024    0.090508
     0.350382    0.090475
     0.337348    0.090394
     0.325047    0.090480
     0.312753    0.090349
     0.299816    0.090036
     0.287073    0.089668
     0.273864    0.089411
     0.259485    0.088797
     0.245242    0.088083
     0.231294    0.087413
     0.216592    0.086414
     0.202306    0.085173
     0.188755    0.084131
     0.175164    0.082501
     0.162155    0.081002
     0.149392    0.079226
     0.137324    0.077322
     0.126857    0.075403
     0.116681    0.073377
     0.105973    0.070884
     0.095443    0.068259
     0.085246    0.065338
     0.074545    0.061879
     0.064057    0.058105
     0.054385    0.054075
     0.045304    0.049868
     0.037004    0.045499
     0.029626    0.041000
     0.022932    0.036429
     0.017297    0.031942
     0.012617    0.027642
     0.008801    0.023638
     0.005814    0.019913
     0.003772    0.016244
     0.002057    0.012910
     0.000624    0.009690
    -0.000348    0.006672
    -0.000757    0.003903
    -0.000510    0.001374
     0.000550   -0.000937
     0.002189   -0.003258
     0.003769   -0.005896
     0.005836   -0.008565
     0.008614   -0.011136
     0.012081   -0.013648
     0.016279   -0.016124
     0.021203   -0.018594
     0.026800   -0.020867
     0.032927   -0.023120
     0.040093   -0.025276
     0.048536   -0.027710
     0.058754   -0.030067
     0.071192   -0.032676
     0.086096   -0.035539
     0.103177   -0.038324
     0.121897   -0.041195
     0.141138   -0.043815
     0.160093   -0.046198
     0.177473   -0.048222
     0.193810   -0.049874
     0.210471   -0.051554
     0.227014   -0.053057
     0.242588   -0.054158
     0.257885   -0.055401
     0.274155   -0.056416
     0.290908   -0.057365
     0.307303   -0.058257
     0.324215   -0.058900
     0.341340   -0.059575
     0.358762   -0.060182
     0.376130   -0.060541
     0.393125   -0.060929
     0.409322   -0.061110
     0.425035   -0.061381
     0.440769   -0.061409
     0.456360   -0.061393
     0.472743   -0.061523
     0.490136   -0.061363
     0.507053   -0.061140
     0.524580   -0.061085
     0.542170   -0.060772
     0.559127   -0.060371
     0.575983   -0.060168
     0.592613   -0.059777
     0.609512   -0.059195
     0.626219   -0.058893
     0.642095   -0.058488
     0.657955   -0.057730
     0.673438   -0.057391
     0.687771   -0.057162
     0.701638   -0.056213
     0.715440   -0.055832
     0.728095   -0.055669
     0.738764   -0.055239
     0.749138   -0.054306
     0.759692   -0.054163
     0.771131   -0.054087
     0.782958   -0.053611
     0.793990   -0.052669
     0.803697   -0.052325
     0.813601   -0.052580
     0.824314   -0.051832
     0.836774   -0.051247
     0.850419   -0.050654
     0.865012   -0.050343
     0.881825   -0.049506
     0.901379   -0.048896
     0.923648   -0.048198
     0.947353   -0.047455
     0.970218   -0.046738
     0.989756   -0.046126
     1.000030   -0.045803
