NACA 4412                                       
 Alfa =  24.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.30079
   0.99392  0.00292 -0.30241
   0.98333  0.00577 -0.30525
   0.97098  0.00904 -0.30861
   0.95718  0.01262 -0.31243
   0.94237  0.01638 -0.31662
   0.92696  0.02021 -0.32108
   0.91123  0.02403 -0.32576
   0.89533  0.02780 -0.33063
   0.87933  0.03149 -0.33567
   0.86327  0.03511 -0.34088
   0.84718  0.03864 -0.34627
   0.83106  0.04208 -0.35185
   0.81492  0.04544 -0.35763
   0.79875  0.04870 -0.36361
   0.78258  0.05188 -0.36982
   0.76638  0.05496 -0.37626
   0.75017  0.05796 -0.38295
   0.73395  0.06086 -0.38990
   0.71772  0.06368 -0.39713
   0.70148  0.06640 -0.40466
   0.68523  0.06902 -0.41249
   0.66898  0.07155 -0.42064
   0.65272  0.07398 -0.42914
   0.63645  0.07632 -0.43798
   0.62019  0.07855 -0.44720
   0.60392  0.08069 -0.45679
   0.58766  0.08272 -0.46677
   0.57140  0.08465 -0.47714
   0.55514  0.08647 -0.48790
   0.53889  0.08818 -0.49905
   0.52265  0.08978 -0.51057
   0.50642  0.09127 -0.52244
   0.49021  0.09264 -0.53466
   0.47402  0.09390 -0.54718
   0.45785  0.09503 -0.56000
   0.44172  0.09603 -0.57309
   0.42564  0.09690 -0.58640
   0.40965  0.09765 -0.59979
   0.39382  0.09824 -0.61291
   0.37817  0.09865 -0.62515
   0.36263  0.09885 -0.63306
   0.34716  0.09884 -0.62642
   0.33174  0.09863 -0.68749
   0.31639  0.09821 -0.79320
   0.30109  0.09757 -0.92801
   0.28586  0.09672 -1.07632
   0.27069  0.09564 -1.22810
   0.25561  0.09433 -1.37791
   0.24061  0.09280 -1.52601
   0.22571  0.09103 -1.67167
   0.21092  0.08902 -1.81808
   0.19626  0.08678 -1.96592
   0.18175  0.08429 -2.11815
   0.16741  0.08155 -2.27601
   0.15327  0.07856 -2.44241
   0.13937  0.07533 -2.61954
   0.12576  0.07185 -2.81011
   0.11254  0.06815 -3.01852
   0.09978  0.06426 -3.24737
   0.08762  0.06020 -3.50118
   0.07622  0.05606 -3.78334
   0.06572  0.05190 -4.09833
   0.05625  0.04782 -4.44259
   0.04786  0.04389 -4.82333
   0.04055  0.04017 -5.23361
   0.03423  0.03668 -5.67604
   0.02879  0.03343 -6.15228
   0.02411  0.03040 -6.66676
   0.02008  0.02756 -7.20963
   0.01660  0.02489 -7.80044
   0.01357  0.02236 -8.42408
   0.01095  0.01995 -9.09822
   0.00867  0.01764 -9.79559
   0.00671  0.01541-10.51412
   0.00502  0.01324-11.24210
   0.00360  0.01113-12.81945
   0.00242  0.00906-13.22635
   0.00148  0.00703-13.80410
   0.00077  0.00504-14.36447
   0.00029  0.00309-14.68276
   0.00004  0.00120-14.66403
   0.00001 -0.00064-14.32834
   0.00020 -0.00249-13.62199
   0.00065 -0.00436-12.43901
   0.00137 -0.00623-10.83317
   0.00239 -0.00805 -8.97199
   0.00369 -0.00980 -7.11498
   0.00527 -0.01148 -5.43353
   0.00712 -0.01307 -4.01060
   0.00925 -0.01459 -2.84337
   0.01167 -0.01603 -1.92608
   0.01438 -0.01741 -1.20019
   0.01744 -0.01873 -0.63857
   0.02087 -0.02000 -0.20082
   0.02476 -0.02123  0.13808
   0.02916 -0.02242  0.39769
   0.03419 -0.02357  0.59536
   0.03998 -0.02467  0.74380
   0.04667 -0.02572  0.85108
   0.05445 -0.02670  0.92472
   0.06345 -0.02758  0.97058
   0.07377 -0.02833  0.99396
   0.08543 -0.02891  0.99995
   0.09832 -0.02929  0.99323
   0.11223 -0.02947  0.97810
   0.12696 -0.02945  0.95804
   0.14228 -0.02924  0.93542
   0.15806 -0.02887  0.91178
   0.17418 -0.02837  0.88830
   0.19056 -0.02776  0.86520
   0.20714 -0.02707  0.84300
   0.22389 -0.02630  0.82165
   0.24078 -0.02549  0.80141
   0.25777 -0.02465  0.78181
   0.27484 -0.02379  0.76346
   0.29194 -0.02292  0.74532
   0.30901 -0.02207  0.72824
   0.32603 -0.02124  0.71174
   0.34301 -0.02043  0.69542
   0.35994 -0.01967  0.67943
   0.37686 -0.01894  0.66341
   0.39378 -0.01827  0.64679
   0.41076 -0.01762  0.62841
   0.42781 -0.01697  0.61197
   0.44491 -0.01629  0.59627
   0.46204 -0.01560  0.58126
   0.47921 -0.01490  0.56644
   0.49639 -0.01420  0.55180
   0.51357 -0.01350  0.53778
   0.53074 -0.01280  0.52369
   0.54790 -0.01211  0.50968
   0.56503 -0.01143  0.49559
   0.58215 -0.01076  0.48217
   0.59926 -0.01011  0.46788
   0.61635 -0.00947  0.45436
   0.63342 -0.00885  0.43985
   0.65049 -0.00825  0.42584
   0.66755 -0.00768  0.41122
   0.68459 -0.00712  0.39608
   0.70164 -0.00659  0.38141
   0.71867 -0.00608  0.36519
   0.73570 -0.00560  0.34935
   0.75273 -0.00514  0.33223
   0.76976 -0.00471  0.31522
   0.78678 -0.00431  0.29643
   0.80381 -0.00393  0.27796
   0.82084 -0.00357  0.25726
   0.83786 -0.00324  0.23581
   0.85489 -0.00294  0.21258
   0.87190 -0.00266  0.18752
   0.88889 -0.00241  0.16123
   0.90581 -0.00218  0.13073
   0.92258 -0.00197  0.09776
   0.93902 -0.00179  0.06101
   0.95483 -0.00163  0.01866
   0.96953 -0.00150 -0.02690
   0.98258 -0.00139 -0.08310
   0.99368 -0.00131 -0.12947
   1.00000 -0.00126 -0.30079
