NACA 4412                                       
 Alfa =  15.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.00071
   0.99392  0.00292 -0.00102
   0.98333  0.00577 -0.00397
   0.97098  0.00904 -0.00730
   0.95718  0.01262 -0.01088
   0.94237  0.01638 -0.01447
   0.92696  0.02021 -0.01766
   0.91123  0.02403 -0.01967
   0.89533  0.02780 -0.01818
   0.87933  0.03149 -0.01225
   0.86327  0.03511 -0.02499
   0.84718  0.03864 -0.04511
   0.83106  0.04208 -0.07187
   0.81492  0.04544 -0.10442
   0.79875  0.04870 -0.14166
   0.78258  0.05188 -0.18254
   0.76638  0.05496 -0.22610
   0.75017  0.05796 -0.27116
   0.73395  0.06086 -0.31718
   0.71772  0.06368 -0.36356
   0.70148  0.06640 -0.41001
   0.68523  0.06902 -0.45645
   0.66898  0.07155 -0.50265
   0.65272  0.07398 -0.54854
   0.63645  0.07632 -0.59455
   0.62019  0.07855 -0.64074
   0.60392  0.08069 -0.68674
   0.58766  0.08272 -0.73327
   0.57140  0.08465 -0.77997
   0.55514  0.08647 -0.82765
   0.53889  0.08818 -0.87572
   0.52265  0.08978 -0.92481
   0.50642  0.09127 -0.97519
   0.49021  0.09264 -1.02669
   0.47402  0.09390 -1.08002
   0.45785  0.09503 -1.13544
   0.44172  0.09603 -1.19322
   0.42564  0.09690 -1.25442
   0.40965  0.09765 -1.32011
   0.39382  0.09824 -1.39547
   0.37817  0.09865 -1.46583
   0.36263  0.09885 -1.53364
   0.34716  0.09884 -1.60017
   0.33174  0.09863 -1.66580
   0.31639  0.09821 -1.73227
   0.30109  0.09757 -1.79845
   0.28586  0.09672 -1.86601
   0.27069  0.09564 -1.93404
   0.25561  0.09433 -2.00409
   0.24061  0.09280 -2.07560
   0.22571  0.09103 -2.14886
   0.21092  0.08902 -2.22540
   0.19626  0.08678 -2.30502
   0.18175  0.08429 -2.38897
   0.16741  0.08155 -2.47741
   0.15327  0.07856 -2.57275
   0.13937  0.07533 -2.67534
   0.12576  0.07185 -2.78722
   0.11254  0.06815 -2.91052
   0.09978  0.06426 -3.04769
   0.08762  0.06020 -3.20074
   0.07622  0.05606 -3.37282
   0.06572  0.05190 -3.56348
   0.05625  0.04782 -3.77486
   0.04786  0.04389 -4.00760
   0.04055  0.04017 -4.25803
   0.03423  0.03668 -4.52670
   0.02879  0.03343 -4.81427
   0.02411  0.03040 -5.12024
   0.02008  0.02756 -5.44213
   0.01660  0.02489 -5.77958
   0.01357  0.02236 -6.12437
   0.01095  0.01995 -6.48085
   0.00867  0.01764 -6.88499
   0.00671  0.01541 -7.62337
   0.00502  0.01324 -7.89830
   0.00360  0.01113 -8.23607
   0.00242  0.00906 -8.58322
   0.00148  0.00703 -8.85730
   0.00077  0.00504 -9.00745
   0.00029  0.00309 -8.96778
   0.00004  0.00120 -8.69937
   0.00001 -0.00064 -8.23574
   0.00020 -0.00249 -7.54552
   0.00065 -0.00436 -6.59671
   0.00137 -0.00623 -5.41906
   0.00239 -0.00805 -4.18385
   0.00369 -0.00980 -3.01804
   0.00527 -0.01148 -2.01329
   0.00712 -0.01307 -1.20604
   0.00925 -0.01459 -0.57599
   0.01167 -0.01603 -0.10541
   0.01438 -0.01741  0.24671
   0.01744 -0.01873  0.50295
   0.02087 -0.02000  0.68747
   0.02476 -0.02123  0.81733
   0.02916 -0.02242  0.90469
   0.03419 -0.02357  0.95999
   0.03998 -0.02467  0.98992
   0.04667 -0.02572  0.99992
   0.05445 -0.02670  0.99439
   0.06345 -0.02758  0.97689
   0.07377 -0.02833  0.95090
   0.08543 -0.02891  0.91952
   0.09832 -0.02929  0.88601
   0.11223 -0.02947  0.85190
   0.12696 -0.02945  0.81946
   0.14228 -0.02924  0.78918
   0.15806 -0.02887  0.76132
   0.17418 -0.02837  0.73602
   0.19056 -0.02776  0.71295
   0.20714 -0.02707  0.69202
   0.22389 -0.02630  0.67282
   0.24078 -0.02549  0.65527
   0.25777 -0.02465  0.63905
   0.27484 -0.02379  0.62411
   0.29194 -0.02292  0.60989
   0.30901 -0.02207  0.59656
   0.32603 -0.02124  0.58404
   0.34301 -0.02043  0.57164
   0.35994 -0.01967  0.55967
   0.37686 -0.01894  0.54745
   0.39378 -0.01827  0.53439
   0.41076 -0.01762  0.51947
   0.42781 -0.01697  0.50702
   0.44491 -0.01629  0.49554
   0.46204 -0.01560  0.48502
   0.47921 -0.01490  0.47488
   0.49639 -0.01420  0.46487
   0.51357 -0.01350  0.45588
   0.53074 -0.01280  0.44671
   0.54790 -0.01211  0.43779
   0.56503 -0.01143  0.42899
   0.58215 -0.01076  0.42071
   0.59926 -0.01011  0.41198
   0.61635 -0.00947  0.40389
   0.63342 -0.00885  0.39513
   0.65049 -0.00825  0.38691
   0.66755 -0.00768  0.37833
   0.68459 -0.00712  0.36951
   0.70164 -0.00659  0.36113
   0.71867 -0.00608  0.35173
   0.73570 -0.00560  0.34282
   0.75273 -0.00514  0.33314
   0.76976 -0.00471  0.32371
   0.78678 -0.00431  0.31328
   0.80381 -0.00393  0.30315
   0.82084 -0.00357  0.29180
   0.83786 -0.00324  0.28035
   0.85489 -0.00294  0.26777
   0.87190 -0.00266  0.25450
   0.88889 -0.00241  0.24079
   0.90581 -0.00218  0.22487
   0.92258 -0.00197  0.20782
   0.93902 -0.00179  0.18896
   0.95483 -0.00163  0.16730
   0.96953 -0.00150  0.14449
   0.98258 -0.00139  0.11588
   0.99368 -0.00131  0.09305
   1.00000 -0.00126  0.00071
