NACA 4412                                       
 Alfa =  22.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.23536
   0.99392  0.00292 -0.23726
   0.98333  0.00577 -0.24061
   0.97098  0.00904 -0.24457
   0.95718  0.01262 -0.24908
   0.94237  0.01638 -0.25404
   0.92696  0.02021 -0.25933
   0.91123  0.02403 -0.26487
   0.89533  0.02780 -0.27064
   0.87933  0.03149 -0.27662
   0.86327  0.03511 -0.28280
   0.84718  0.03864 -0.28919
   0.83106  0.04208 -0.29580
   0.81492  0.04544 -0.30262
   0.79875  0.04870 -0.30968
   0.78258  0.05188 -0.31697
   0.76638  0.05496 -0.32450
   0.75017  0.05796 -0.33229
   0.73395  0.06086 -0.34032
   0.71772  0.06368 -0.34861
   0.70148  0.06640 -0.35715
   0.68523  0.06902 -0.36595
   0.66898  0.07155 -0.37500
   0.65272  0.07398 -0.38429
   0.63645  0.07632 -0.39383
   0.62019  0.07855 -0.40361
   0.60392  0.08069 -0.41362
   0.58766  0.08272 -0.42387
   0.57140  0.08465 -0.43432
   0.55514  0.08647 -0.44492
   0.53889  0.08818 -0.45560
   0.52265  0.08978 -0.46622
   0.50642  0.09127 -0.47649
   0.49021  0.09264 -0.48557
   0.47402  0.09390 -0.48980
   0.45785  0.09503 -0.48327
   0.44172  0.09603 -0.52377
   0.42564  0.09690 -0.59229
   0.40965  0.09765 -0.68349
   0.39382  0.09824 -0.79216
   0.37817  0.09865 -0.90794
   0.36263  0.09885 -1.02543
   0.34716  0.09884 -1.14160
   0.33174  0.09863 -1.25556
   0.31639  0.09821 -1.36785
   0.30109  0.09757 -1.47870
   0.28586  0.09672 -1.58869
   0.27069  0.09564 -1.69936
   0.25561  0.09433 -1.81081
   0.24061  0.09280 -1.92460
   0.22571  0.09103 -2.04054
   0.21092  0.08902 -2.16066
   0.19626  0.08678 -2.28550
   0.18175  0.08429 -2.41662
   0.16741  0.08155 -2.55546
   0.15327  0.07856 -2.70408
   0.13937  0.07533 -2.86421
   0.12576  0.07185 -3.03856
   0.11254  0.06815 -3.23120
   0.09978  0.06426 -3.44426
   0.08762  0.06020 -3.68250
   0.07622  0.05606 -3.94960
   0.06572  0.05190 -4.24703
   0.05625  0.04782 -4.57635
   0.04786  0.04389 -4.93798
   0.04055  0.04017 -5.33222
   0.03423  0.03668 -5.75605
   0.02879  0.03343 -6.21144
   0.02411  0.03040 -6.70426
   0.02008  0.02756 -7.22605
   0.01660  0.02489 -7.78868
   0.01357  0.02236 -8.38343
   0.01095  0.01995 -9.02359
   0.00867  0.01764 -9.67436
   0.00671  0.01541-10.36707
   0.00502  0.01324-11.26781
   0.00360  0.01113-12.45039
   0.00242  0.00906-12.88799
   0.00148  0.00703-13.46228
   0.00077  0.00504-13.97096
   0.00029  0.00309-14.22784
   0.00004  0.00120-14.15866
   0.00001 -0.00064-13.77840
   0.00020 -0.00249-13.05459
   0.00065 -0.00436-11.85349
   0.00137 -0.00623-10.27133
   0.00239 -0.00805 -8.45138
   0.00369 -0.00980 -6.65642
   0.00527 -0.01148 -5.03188
   0.00712 -0.01307 -3.66396
   0.00925 -0.01459 -2.56258
   0.01167 -0.01603 -1.68685
   0.01438 -0.01741 -1.00345
   0.01744 -0.01873 -0.47887
   0.02087 -0.02000 -0.07096
   0.02476 -0.02123  0.24234
   0.02916 -0.02242  0.47984
   0.03419 -0.02357  0.65932
   0.03998 -0.02467  0.79088
   0.04667 -0.02572  0.88468
   0.05445 -0.02670  0.94670
   0.06345 -0.02758  0.98285
   0.07377 -0.02833  0.99844
   0.08543 -0.02891  0.99818
   0.09832 -0.02929  0.98665
   0.11223 -0.02947  0.96802
   0.12696 -0.02945  0.94536
   0.14228 -0.02924  0.92094
   0.15806 -0.02887  0.89610
   0.17418 -0.02837  0.87184
   0.19056 -0.02776  0.84841
   0.20714 -0.02707  0.82596
   0.22389 -0.02630  0.80472
   0.24078 -0.02549  0.78447
   0.25777 -0.02465  0.76537
   0.27484 -0.02379  0.74726
   0.29194 -0.02292  0.72959
   0.30901 -0.02207  0.71303
   0.32603 -0.02124  0.69706
   0.34301 -0.02043  0.68121
   0.35994 -0.01967  0.66594
   0.37686 -0.01894  0.65042
   0.39378 -0.01827  0.63446
   0.41076 -0.01762  0.61666
   0.42781 -0.01697  0.60098
   0.44491 -0.01629  0.58591
   0.46204 -0.01560  0.57174
   0.47921 -0.01490  0.55771
   0.49639 -0.01420  0.54397
   0.51357 -0.01350  0.53080
   0.53074 -0.01280  0.51761
   0.54790 -0.01211  0.50454
   0.56503 -0.01143  0.49146
   0.58215 -0.01076  0.47899
   0.59926 -0.01011  0.46577
   0.61635 -0.00947  0.45328
   0.63342 -0.00885  0.43990
   0.65049 -0.00825  0.42697
   0.66755 -0.00768  0.41358
   0.68459 -0.00712  0.39964
   0.70164 -0.00659  0.38621
   0.71867 -0.00608  0.37138
   0.73570 -0.00560  0.35689
   0.75273 -0.00514  0.34127
   0.76976 -0.00471  0.32576
   0.78678 -0.00431  0.30864
   0.80381 -0.00393  0.29185
   0.82084 -0.00357  0.27299
   0.83786 -0.00324  0.25360
   0.85489 -0.00294  0.23240
   0.87190 -0.00266  0.20971
   0.88889 -0.00241  0.18585
   0.90581 -0.00218  0.15822
   0.92258 -0.00197  0.12834
   0.93902 -0.00179  0.09492
   0.95483 -0.00163  0.05641
   0.96953 -0.00150  0.01511
   0.98258 -0.00139 -0.03613
   0.99368 -0.00131 -0.07888
   1.00000 -0.00126 -0.23536
