NACA 4412                                       
 Alfa =  25.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.33667
   0.99392  0.00292 -0.33817
   0.98333  0.00577 -0.34081
   0.97098  0.00904 -0.34391
   0.95718  0.01262 -0.34745
   0.94237  0.01638 -0.35131
   0.92696  0.02021 -0.35543
   0.91123  0.02403 -0.35974
   0.89533  0.02780 -0.36421
   0.87933  0.03149 -0.36884
   0.86327  0.03511 -0.37361
   0.84718  0.03864 -0.37855
   0.83106  0.04208 -0.38365
   0.81492  0.04544 -0.38893
   0.79875  0.04870 -0.39439
   0.78258  0.05188 -0.40004
   0.76638  0.05496 -0.40590
   0.75017  0.05796 -0.41199
   0.73395  0.06086 -0.41832
   0.71772  0.06368 -0.42489
   0.70148  0.06640 -0.43174
   0.68523  0.06902 -0.43886
   0.66898  0.07155 -0.44630
   0.65272  0.07398 -0.45406
   0.63645  0.07632 -0.46216
   0.62019  0.07855 -0.47062
   0.60392  0.08069 -0.47948
   0.58766  0.08272 -0.48874
   0.57140  0.08465 -0.49844
   0.55514  0.08647 -0.50858
   0.53889  0.08818 -0.51920
   0.52265  0.08978 -0.53030
   0.50642  0.09127 -0.54190
   0.49021  0.09264 -0.55399
   0.47402  0.09390 -0.56658
   0.45785  0.09503 -0.57965
   0.44172  0.09603 -0.59318
   0.42564  0.09690 -0.60712
   0.40965  0.09765 -0.62142
   0.39382  0.09824 -0.63600
   0.37817  0.09865 -0.65092
   0.36263  0.09885 -0.66620
   0.34716  0.09884 -0.68170
   0.33174  0.09863 -0.69694
   0.31639  0.09821 -0.70961
   0.30109  0.09757 -0.70212
   0.28586  0.09672 -0.76200
   0.27069  0.09564 -0.88139
   0.25561  0.09433 -1.03774
   0.24061  0.09280 -1.21009
   0.22571  0.09103 -1.38506
   0.21092  0.08902 -1.55843
   0.19626  0.08678 -1.72999
   0.18175  0.08429 -1.90112
   0.16741  0.08155 -2.07619
   0.15327  0.07856 -2.25655
   0.13937  0.07533 -2.44677
   0.12576  0.07185 -2.64809
   0.11254  0.06815 -2.86692
   0.09978  0.06426 -3.10547
   0.08762  0.06020 -3.36788
   0.07622  0.05606 -3.65858
   0.06572  0.05190 -3.98100
   0.05625  0.04782 -4.33335
   0.04786  0.04389 -4.72068
   0.04055  0.04017 -5.13918
   0.03423  0.03668 -5.58883
   0.02879  0.03343 -6.07382
   0.02411  0.03040 -6.59250
   0.02008  0.02756 -7.14700
   0.01660  0.02489 -7.74744
   0.01357  0.02236 -8.38289
   0.01095  0.01995 -9.06531
   0.00867  0.01764 -9.77610
   0.00671  0.01541-10.50459
   0.00502  0.01324-11.22534
   0.00360  0.01113-12.88998
   0.00242  0.00906-13.31493
   0.00148  0.00703-13.87826
   0.00077  0.00504-14.46171
   0.00029  0.00309-14.81120
   0.00004  0.00120-14.81078
   0.00001 -0.00064-14.51908
   0.00020 -0.00249-13.81074
   0.00065 -0.00436-12.64592
   0.00137 -0.00623-11.04080
   0.00239 -0.00805 -9.15756
   0.00369 -0.00980 -7.30305
   0.00527 -0.01148 -5.59126
   0.00712 -0.01307 -4.14150
   0.00925 -0.01459 -2.96645
   0.01167 -0.01603 -2.02345
   0.01438 -0.01741 -1.28190
   0.01744 -0.01873 -0.70822
   0.02087 -0.02000 -0.25780
   0.02476 -0.02123  0.09173
   0.02916 -0.02242  0.36085
   0.03419 -0.02357  0.56708
   0.03998 -0.02467  0.72153
   0.04667 -0.02572  0.83544
   0.05445 -0.02670  0.91378
   0.06345 -0.02758  0.96401
   0.07377 -0.02833  0.99113
   0.08543 -0.02891  0.99992
   0.09832 -0.02929  0.99545
   0.11223 -0.02947  0.98206
   0.12696 -0.02945  0.96319
   0.14228 -0.02924  0.94149
   0.15806 -0.02887  0.91851
   0.17418 -0.02837  0.89535
   0.19056 -0.02776  0.87254
   0.20714 -0.02707  0.85052
   0.22389 -0.02630  0.82919
   0.24078 -0.02549  0.80881
   0.25777 -0.02465  0.78926
   0.27484 -0.02379  0.77054
   0.29194 -0.02292  0.75248
   0.30901 -0.02207  0.73498
   0.32603 -0.02124  0.71830
   0.34301 -0.02043  0.70176
   0.35994 -0.01967  0.68548
   0.37686 -0.01894  0.66913
   0.39378 -0.01827  0.65230
   0.41076 -0.01762  0.63366
   0.42781 -0.01697  0.61683
   0.44491 -0.01629  0.60078
   0.46204 -0.01560  0.58544
   0.47921 -0.01490  0.57019
   0.49639 -0.01420  0.55515
   0.51357 -0.01350  0.54065
   0.53074 -0.01280  0.52624
   0.54790 -0.01211  0.51162
   0.56503 -0.01143  0.49718
   0.58215 -0.01076  0.48315
   0.59926 -0.01011  0.46850
   0.61635 -0.00947  0.45434
   0.63342 -0.00885  0.43931
   0.65049 -0.00825  0.42475
   0.66755 -0.00768  0.40961
   0.68459 -0.00712  0.39372
   0.70164 -0.00659  0.37849
   0.71867 -0.00608  0.36154
   0.73570 -0.00560  0.34505
   0.75273 -0.00514  0.32714
   0.76976 -0.00471  0.30939
   0.78678 -0.00431  0.28974
   0.80381 -0.00393  0.27039
   0.82084 -0.00357  0.24872
   0.83786 -0.00324  0.22629
   0.85489 -0.00294  0.20192
   0.87190 -0.00266  0.17567
   0.88889 -0.00241  0.14803
   0.90581 -0.00218  0.11609
   0.92258 -0.00197  0.08152
   0.93902 -0.00179  0.04289
   0.95483 -0.00163 -0.00155
   0.96953 -0.00150 -0.04941
   0.98258 -0.00139 -0.10832
   0.99368 -0.00131 -0.15702
   1.00000 -0.00126 -0.33667
