NACA 2412                                       
 Alfa =  17.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.00841
   0.99381  0.00254  0.00675
   0.98304  0.00473  0.00392
   0.97049  0.00724  0.00072
   0.95646  0.01001 -0.00274
   0.94138  0.01291 -0.00620
   0.92569  0.01588 -0.00935
   0.90967  0.01884 -0.01154
   0.89346  0.02176 -0.01126
   0.87717  0.02463 -0.00533
   0.86082  0.02745 -0.01249
   0.84444  0.03020 -0.02719
   0.82804  0.03289 -0.04696
   0.81162  0.03552 -0.07138
   0.79519  0.03809 -0.09981
   0.77875  0.04059 -0.13175
   0.76230  0.04302 -0.16643
   0.74585  0.04539 -0.20334
   0.72938  0.04769 -0.24188
   0.71292  0.04993 -0.28155
   0.69645  0.05210 -0.32209
   0.67998  0.05420 -0.36296
   0.66350  0.05624 -0.40460
   0.64703  0.05820 -0.44616
   0.63056  0.06009 -0.48837
   0.61410  0.06191 -0.53076
   0.59764  0.06366 -0.57373
   0.58118  0.06533 -0.61702
   0.56474  0.06692 -0.66109
   0.54830  0.06843 -0.70573
   0.53188  0.06985 -0.75169
   0.51547  0.07120 -0.79827
   0.49907  0.07245 -0.84646
   0.48270  0.07362 -0.89569
   0.46635  0.07469 -0.94713
   0.45002  0.07567 -1.00011
   0.43373  0.07654 -1.05529
   0.41749  0.07732 -1.11400
   0.40134  0.07798 -1.17666
   0.38529  0.07852 -1.24262
   0.36934  0.07891 -1.30736
   0.35345  0.07914 -1.37356
   0.33762  0.07922 -1.44073
   0.32184  0.07915 -1.51061
   0.30612  0.07891 -1.58248
   0.29046  0.07850 -1.65703
   0.27487  0.07791 -1.73534
   0.25935  0.07715 -1.81726
   0.24392  0.07620 -1.90337
   0.22859  0.07506 -1.99497
   0.21338  0.07373 -2.09223
   0.19829  0.07219 -2.19631
   0.18335  0.07044 -2.30885
   0.16859  0.06848 -2.43113
   0.15405  0.06629 -2.56463
   0.13978  0.06389 -2.71203
   0.12584  0.06127 -2.87603
   0.11233  0.05844 -3.05894
   0.09937  0.05542 -3.26528
   0.08711  0.05226 -3.49670
   0.07571  0.04901 -3.75680
   0.06532  0.04573 -4.04484
   0.05602  0.04251 -4.36459
   0.04785  0.03938 -4.71230
   0.04073  0.03640 -5.08647
   0.03458  0.03357 -5.49023
   0.02925  0.03090 -5.92255
   0.02465  0.02837 -6.38166
   0.02064  0.02596 -6.87449
   0.01715  0.02365 -7.39411
   0.01410  0.02143 -7.93898
   0.01144  0.01929 -8.50886
   0.00910  0.01719 -9.09733
   0.00708  0.01514 -9.97973
   0.00532  0.01312-10.86194
   0.00383  0.01112-11.26579
   0.00259  0.00913-11.77813
   0.00160  0.00716-12.20901
   0.00085  0.00521-12.42519
   0.00034  0.00329-12.34640
   0.00006  0.00140-11.94319
   0.00001 -0.00042-11.25958
   0.00017 -0.00227-10.33804
   0.00057 -0.00415 -9.09951
   0.00123 -0.00604 -7.66114
   0.00216 -0.00791 -6.17554
   0.00337 -0.00974 -4.75054
   0.00484 -0.01154 -3.50844
   0.00657 -0.01328 -2.46721
   0.00858 -0.01499 -1.62654
   0.01087 -0.01666 -0.96367
   0.01347 -0.01829 -0.44096
   0.01640 -0.01991 -0.04162
   0.01971 -0.02152  0.26767
   0.02346 -0.02312  0.50187
   0.02772 -0.02473  0.67689
   0.03259 -0.02635  0.80535
   0.03819 -0.02799  0.89524
   0.04464 -0.02964  0.95392
   0.05210 -0.03130  0.98721
   0.06070 -0.03295  0.99963
   0.07053 -0.03455  0.99557
   0.08159 -0.03607  0.97911
   0.09381 -0.03747  0.95432
   0.10702 -0.03870  0.92443
   0.12102 -0.03975  0.89240
   0.13563 -0.04061  0.85973
   0.15070 -0.04129  0.82793
   0.16612 -0.04180  0.79739
   0.18181 -0.04215  0.76859
   0.19771 -0.04236  0.74153
   0.21379 -0.04244  0.71617
   0.23002 -0.04240  0.69237
   0.24636 -0.04227  0.67031
   0.26282 -0.04204  0.64932
   0.27936 -0.04174  0.62994
   0.29599 -0.04137  0.61117
   0.31270 -0.04093  0.59389
   0.32946 -0.04045  0.57700
   0.34629 -0.03992  0.56126
   0.36315 -0.03936  0.54568
   0.38005 -0.03876  0.53065
   0.39694 -0.03814  0.51529
   0.41378 -0.03750  0.49989
   0.43058 -0.03681  0.48609
   0.44740 -0.03606  0.47316
   0.46423 -0.03528  0.46098
   0.48108 -0.03446  0.44891
   0.49795 -0.03360  0.43781
   0.51485 -0.03271  0.42680
   0.53177 -0.03179  0.41604
   0.54871 -0.03085  0.40602
   0.56567 -0.02988  0.39556
   0.58264 -0.02889  0.38592
   0.59963 -0.02788  0.37598
   0.61664 -0.02685  0.36655
   0.63366 -0.02581  0.35677
   0.65068 -0.02475  0.34776
   0.66772 -0.02369  0.33803
   0.68477 -0.02261  0.32867
   0.70182 -0.02152  0.31929
   0.71888 -0.02043  0.30982
   0.73594 -0.01932  0.30034
   0.75301 -0.01821  0.29035
   0.77008 -0.01709  0.28092
   0.78715 -0.01597  0.27056
   0.80422 -0.01484  0.25997
   0.82128 -0.01370  0.24979
   0.83834 -0.01256  0.23878
   0.85538 -0.01141  0.22691
   0.87240 -0.01026  0.21556
   0.88939 -0.00910  0.20178
   0.90628 -0.00793  0.18930
   0.92300 -0.00677  0.17421
   0.93937 -0.00562  0.15830
   0.95508 -0.00451  0.14119
   0.96967 -0.00347  0.12204
   0.98263 -0.00253  0.09950
   0.99369 -0.00172  0.08379
   1.00000 -0.00126  0.00841
