NACA 2412                                       
 Alfa =   2.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.21791
   0.99381  0.00254  0.19531
   0.98304  0.00473  0.15390
   0.97049  0.00724  0.11282
   0.95646  0.01001  0.07370
   0.94138  0.01291  0.03758
   0.92569  0.01588  0.00500
   0.90967  0.01884 -0.02475
   0.89346  0.02176 -0.05160
   0.87717  0.02463 -0.07668
   0.86082  0.02745 -0.09976
   0.84444  0.03020 -0.12136
   0.82804  0.03289 -0.14205
   0.81162  0.03552 -0.16172
   0.79519  0.03809 -0.18034
   0.77875  0.04059 -0.19862
   0.76230  0.04302 -0.21617
   0.74585  0.04539 -0.23325
   0.72938  0.04769 -0.24998
   0.71292  0.04993 -0.26634
   0.69645  0.05210 -0.28253
   0.67998  0.05420 -0.29828
   0.66350  0.05624 -0.31429
   0.64703  0.05820 -0.32974
   0.63056  0.06009 -0.34536
   0.61410  0.06191 -0.36086
   0.59764  0.06366 -0.37627
   0.58118  0.06533 -0.39182
   0.56474  0.06692 -0.40727
   0.54830  0.06843 -0.42297
   0.53188  0.06985 -0.43879
   0.51547  0.07120 -0.45459
   0.49907  0.07245 -0.47053
   0.48270  0.07362 -0.48694
   0.46635  0.07469 -0.50346
   0.45002  0.07567 -0.52058
   0.43373  0.07654 -0.53784
   0.41749  0.07732 -0.55619
   0.40134  0.07798 -0.57701
   0.38529  0.07852 -0.59808
   0.36934  0.07891 -0.61440
   0.35345  0.07914 -0.62801
   0.33762  0.07922 -0.64065
   0.32184  0.07915 -0.66584
   0.30612  0.07891 -0.69420
   0.29046  0.07850 -0.70334
   0.27487  0.07791 -0.71490
   0.25935  0.07715 -0.72697
   0.24392  0.07620 -0.73873
   0.22859  0.07506 -0.74948
   0.21338  0.07373 -0.75964
   0.19829  0.07219 -0.76917
   0.18335  0.07044 -0.77742
   0.16859  0.06848 -0.78520
   0.15405  0.06629 -0.79106
   0.13978  0.06389 -0.79619
   0.12584  0.06127 -0.80032
   0.11233  0.05844 -0.80260
   0.09937  0.05542 -0.80304
   0.08711  0.05226 -0.80198
   0.07571  0.04901 -0.79833
   0.06532  0.04573 -0.79342
   0.05602  0.04251 -0.78485
   0.04785  0.03938 -0.77449
   0.04073  0.03640 -0.76151
   0.03458  0.03357 -0.74363
   0.02925  0.03090 -0.72237
   0.02465  0.02837 -0.69675
   0.02064  0.02596 -0.66550
   0.01715  0.02365 -0.62529
   0.01410  0.02143 -0.57830
   0.01144  0.01929 -0.52317
   0.00910  0.01719 -0.44974
   0.00708  0.01514 -0.36445
   0.00532  0.01312 -0.26136
   0.00383  0.01112 -0.13629
   0.00259  0.00913  0.01222
   0.00160  0.00716  0.17804
   0.00085  0.00521  0.35347
   0.00034  0.00329  0.53677
   0.00006  0.00140  0.70707
   0.00001 -0.00042  0.83911
   0.00017 -0.00227  0.93954
   0.00057 -0.00415  0.99248
   0.00123 -0.00604  0.99413
   0.00216 -0.00791  0.94841
   0.00337 -0.00974  0.87029
   0.00484 -0.01154  0.77285
   0.00657 -0.01328  0.67098
   0.00858 -0.01499  0.57165
   0.01087 -0.01666  0.47710
   0.01347 -0.01829  0.39475
   0.01640 -0.01991  0.32053
   0.01971 -0.02152  0.25410
   0.02346 -0.02312  0.19613
   0.02772 -0.02473  0.14457
   0.03259 -0.02635  0.10165
   0.03819 -0.02799  0.06325
   0.04464 -0.02964  0.02933
   0.05210 -0.03130  0.00134
   0.06070 -0.03295 -0.02181
   0.07053 -0.03455 -0.04030
   0.08159 -0.03607 -0.05486
   0.09381 -0.03747 -0.06524
   0.10702 -0.03870 -0.07202
   0.12102 -0.03975 -0.07535
   0.13563 -0.04061 -0.07758
   0.15070 -0.04129 -0.07639
   0.16612 -0.04180 -0.07468
   0.18181 -0.04215 -0.07194
   0.19771 -0.04236 -0.06795
   0.21379 -0.04244 -0.06372
   0.23002 -0.04240 -0.05899
   0.24636 -0.04227 -0.05407
   0.26282 -0.04204 -0.04921
   0.27936 -0.04174 -0.04384
   0.29599 -0.04137 -0.03909
   0.31270 -0.04093 -0.03403
   0.32946 -0.04045 -0.02968
   0.34629 -0.03992 -0.02527
   0.36315 -0.03936 -0.02163
   0.38005 -0.03876 -0.01866
   0.39694 -0.03814 -0.01730
   0.41378 -0.03750 -0.01712
   0.43058 -0.03681 -0.01538
   0.44740 -0.03606 -0.01373
   0.46423 -0.03528 -0.01338
   0.48108 -0.03446  0.00439
   0.49795 -0.03360  0.00823
   0.51485 -0.03271  0.00998
   0.53177 -0.03179  0.01193
   0.54871 -0.03085  0.01517
   0.56567 -0.02988  0.01823
   0.58264 -0.02889  0.02206
   0.59963 -0.02788  0.02583
   0.61664 -0.02685  0.02960
   0.63366 -0.02581  0.03354
   0.65068 -0.02475  0.03780
   0.66772 -0.02369  0.04150
   0.68477 -0.02261  0.04557
   0.70182 -0.02152  0.04961
   0.71888 -0.02043  0.05358
   0.73594 -0.01932  0.05799
   0.75301 -0.01821  0.06199
   0.77008 -0.01709  0.06653
   0.78715 -0.01597  0.07105
   0.80422 -0.01484  0.07554
   0.82128 -0.01370  0.08069
   0.83834 -0.01256  0.08618
   0.85538 -0.01141  0.09182
   0.87240 -0.01026  0.09843
   0.88939 -0.00910  0.10518
   0.90628 -0.00793  0.11382
   0.92300 -0.00677  0.12318
   0.93937 -0.00562  0.13438
   0.95508 -0.00451  0.14820
   0.96967 -0.00347  0.16474
   0.98263 -0.00253  0.18471
   0.99369 -0.00172  0.21157
   1.00000 -0.00126  0.21791
