NACA 2412                                       
 Alfa =  19.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.07528
   0.99381  0.00254 -0.07732
   0.98304  0.00473 -0.08087
   0.97049  0.00724 -0.08502
   0.95646  0.01001 -0.08969
   0.94138  0.01291 -0.09475
   0.92569  0.01588 -0.10007
   0.90967  0.01884 -0.10554
   0.89346  0.02176 -0.11112
   0.87717  0.02463 -0.11677
   0.86082  0.02745 -0.12245
   0.84444  0.03020 -0.12814
   0.82804  0.03289 -0.13379
   0.81162  0.03552 -0.13933
   0.79519  0.03809 -0.14461
   0.77875  0.04059 -0.14933
   0.76230  0.04302 -0.15271
   0.74585  0.04539 -0.15240
   0.72938  0.04769 -0.14699
   0.71292  0.04993 -0.16153
   0.69645  0.05210 -0.18341
   0.67998  0.05420 -0.21191
   0.66350  0.05624 -0.24644
   0.64703  0.05820 -0.28583
   0.63056  0.06009 -0.32944
   0.61410  0.06191 -0.37616
   0.59764  0.06366 -0.42536
   0.58118  0.06533 -0.47621
   0.56474  0.06692 -0.52846
   0.54830  0.06843 -0.58163
   0.53188  0.06985 -0.63599
   0.51547  0.07120 -0.69103
   0.49907  0.07245 -0.74733
   0.48270  0.07362 -0.80440
   0.46635  0.07469 -0.86347
   0.45002  0.07567 -0.92379
   0.43373  0.07654 -0.98627
   0.41749  0.07732 -1.05191
   0.40134  0.07798 -1.12099
   0.38529  0.07852 -1.19363
   0.36934  0.07891 -1.26544
   0.35345  0.07914 -1.33883
   0.33762  0.07922 -1.41338
   0.32184  0.07915 -1.49083
   0.30612  0.07891 -1.57057
   0.29046  0.07850 -1.65342
   0.27487  0.07791 -1.74017
   0.25935  0.07715 -1.83109
   0.24392  0.07620 -1.92674
   0.22859  0.07506 -2.02820
   0.21338  0.07373 -2.13629
   0.19829  0.07219 -2.25228
   0.18335  0.07044 -2.37776
   0.16859  0.06848 -2.51358
   0.15405  0.06629 -2.66273
   0.13978  0.06389 -2.82796
   0.12584  0.06127 -3.01053
   0.11233  0.05844 -3.21658
   0.09937  0.05542 -3.44684
   0.08711  0.05226 -3.70840
   0.07571  0.04901 -3.99943
   0.06532  0.04573 -4.32680
   0.05602  0.04251 -4.68619
   0.04785  0.03938 -5.07964
   0.04073  0.03640 -5.50810
   0.03458  0.03357 -5.96474
   0.02925  0.03090 -6.45983
   0.02465  0.02837 -6.98745
   0.02064  0.02596 -7.55450
   0.01715  0.02365 -8.15765
   0.01410  0.02143 -8.80453
   0.01144  0.01929 -9.47272
   0.00910  0.01719-10.15743
   0.00708  0.01514-10.84025
   0.00532  0.01312-12.40938
   0.00383  0.01112-12.80012
   0.00259  0.00913-13.35156
   0.00160  0.00716-13.91824
   0.00085  0.00521-14.24783
   0.00034  0.00329-14.26594
   0.00006  0.00140-13.89662
   0.00001 -0.00042-13.19624
   0.00017 -0.00227-12.22934
   0.00057 -0.00415-10.88294
   0.00123 -0.00604 -9.29417
   0.00216 -0.00791 -7.59670
   0.00337 -0.00974 -5.98822
   0.00484 -0.01154 -4.53968
   0.00657 -0.01328 -3.32647
   0.00858 -0.01499 -2.32868
   0.01087 -0.01666 -1.53356
   0.01347 -0.01829 -0.90596
   0.01640 -0.01991 -0.40893
   0.01971 -0.02152 -0.02486
   0.02346 -0.02312  0.27381
   0.02772 -0.02473  0.50319
   0.03259 -0.02635  0.67636
   0.03819 -0.02799  0.80388
   0.04464 -0.02964  0.89439
   0.05210 -0.03130  0.95309
   0.06070 -0.03295  0.98683
   0.07053 -0.03455  0.99951
   0.08159 -0.03607  0.99615
   0.09381 -0.03747  0.98112
   0.10702 -0.03870  0.95851
   0.12102 -0.03975  0.93146
   0.13563 -0.04061  0.90237
   0.15070 -0.04129  0.87277
   0.16612 -0.04180  0.84370
   0.18181 -0.04215  0.81544
   0.19771 -0.04236  0.78873
   0.21379 -0.04244  0.76325
   0.23002 -0.04240  0.73893
   0.24636 -0.04227  0.71613
   0.26282 -0.04204  0.69450
   0.27936 -0.04174  0.67413
   0.29599 -0.04137  0.65434
   0.31270 -0.04093  0.63610
   0.32946 -0.04045  0.61801
   0.34629 -0.03992  0.60112
   0.36315 -0.03936  0.58440
   0.38005 -0.03876  0.56809
   0.39694 -0.03814  0.55165
   0.41378 -0.03750  0.53513
   0.43058 -0.03681  0.52007
   0.44740 -0.03606  0.50588
   0.46423 -0.03528  0.49239
   0.48108 -0.03446  0.47892
   0.49795 -0.03360  0.46645
   0.51485 -0.03271  0.45404
   0.53177 -0.03179  0.44190
   0.54871 -0.03085  0.43035
   0.56567 -0.02988  0.41839
   0.58264 -0.02889  0.40728
   0.59963 -0.02788  0.39580
   0.61664 -0.02685  0.38475
   0.63366 -0.02581  0.37336
   0.65068 -0.02475  0.36271
   0.66772 -0.02369  0.35124
   0.68477 -0.02261  0.34009
   0.70182 -0.02152  0.32889
   0.71888 -0.02043  0.31755
   0.73594 -0.01932  0.30599
   0.75301 -0.01821  0.29403
   0.77008 -0.01709  0.28234
   0.78715 -0.01597  0.26967
   0.80422 -0.01484  0.25661
   0.82128 -0.01370  0.24381
   0.83834 -0.01256  0.23006
   0.85538 -0.01141  0.21495
   0.87240 -0.01026  0.20034
   0.88939 -0.00910  0.18280
   0.90628 -0.00793  0.16631
   0.92300 -0.00677  0.14642
   0.93937 -0.00562  0.12531
   0.95508 -0.00451  0.10214
   0.96967 -0.00347  0.07615
   0.98263 -0.00253  0.04543
   0.99369 -0.00172  0.02224
   1.00000 -0.00126 -0.07528
