NACA 2412                                       
 Alfa =   6.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.20805
   0.99381  0.00254  0.19124
   0.98304  0.00473  0.15977
   0.97049  0.00724  0.12413
   0.95646  0.01001  0.08621
   0.94138  0.01291  0.04819
   0.92569  0.01588  0.01162
   0.90967  0.01884 -0.02301
   0.89346  0.02176 -0.05532
   0.87717  0.02463 -0.08589
   0.86082  0.02745 -0.11458
   0.84444  0.03020 -0.14178
   0.82804  0.03289 -0.16797
   0.81162  0.03552 -0.19316
   0.79519  0.03809 -0.21725
   0.77875  0.04059 -0.24098
   0.76230  0.04302 -0.26395
   0.74585  0.04539 -0.28654
   0.72938  0.04769 -0.30884
   0.71292  0.04993 -0.33080
   0.69645  0.05210 -0.35269
   0.67998  0.05420 -0.37414
   0.66350  0.05624 -0.39606
   0.64703  0.05820 -0.41747
   0.63056  0.06009 -0.43927
   0.61410  0.06191 -0.46102
   0.59764  0.06366 -0.48298
   0.58118  0.06533 -0.50516
   0.56474  0.06692 -0.52759
   0.54830  0.06843 -0.55020
   0.53188  0.06985 -0.57363
   0.51547  0.07120 -0.59693
   0.49907  0.07245 -0.62116
   0.48270  0.07362 -0.64576
   0.46635  0.07469 -0.67131
   0.45002  0.07567 -0.69751
   0.43373  0.07654 -0.72477
   0.41749  0.07732 -0.75368
   0.40134  0.07798 -0.78559
   0.38529  0.07852 -0.81920
   0.36934  0.07891 -0.84920
   0.35345  0.07914 -0.87882
   0.33762  0.07922 -0.90780
   0.32184  0.07915 -0.93665
   0.30612  0.07891 -0.96536
   0.29046  0.07850 -0.99426
   0.27487  0.07791 -1.02310
   0.25935  0.07715 -1.05243
   0.24392  0.07620 -1.08191
   0.22859  0.07506 -1.11200
   0.21338  0.07373 -1.14234
   0.19829  0.07219 -1.17369
   0.18335  0.07044 -1.20593
   0.16859  0.06848 -1.23933
   0.15405  0.06629 -1.27397
   0.13978  0.06389 -1.31032
   0.12584  0.06127 -1.34891
   0.11233  0.05844 -1.38914
   0.09937  0.05542 -1.43170
   0.08711  0.05226 -1.47300
   0.07571  0.04901 -1.51806
   0.06532  0.04573 -1.58313
   0.05602  0.04251 -1.66197
   0.04785  0.03938 -1.71564
   0.04073  0.03640 -1.77378
   0.03458  0.03357 -1.83398
   0.02925  0.03090 -1.89530
   0.02465  0.02837 -1.95494
   0.02064  0.02596 -2.01275
   0.01715  0.02365 -2.06594
   0.01410  0.02143 -2.11670
   0.01144  0.01929 -2.15708
   0.00910  0.01719 -2.18605
   0.00708  0.01514 -2.19398
   0.00532  0.01312 -2.18079
   0.00383  0.01112 -2.12881
   0.00259  0.00913 -2.02706
   0.00160  0.00716 -1.87135
   0.00085  0.00521 -1.64927
   0.00034  0.00329 -1.35372
   0.00006  0.00140 -1.01933
   0.00001 -0.00042 -0.65993
   0.00017 -0.00227 -0.29877
   0.00057 -0.00415  0.06162
   0.00123 -0.00604  0.38153
   0.00216 -0.00791  0.64090
   0.00337 -0.00974  0.81790
   0.00484 -0.01154  0.93208
   0.00657 -0.01328  0.98608
   0.00858 -0.01499  0.99989
   0.01087 -0.01666  0.98517
   0.01347 -0.01829  0.95221
   0.01640 -0.01991  0.90749
   0.01971 -0.02152  0.85631
   0.02346 -0.02312  0.80128
   0.02772 -0.02473  0.74560
   0.03259 -0.02635  0.68820
   0.03819 -0.02799  0.63278
   0.04464 -0.02964  0.57836
   0.05210 -0.03130  0.52614
   0.06070 -0.03295  0.47647
   0.07053 -0.03455  0.43054
   0.08159 -0.03607  0.38880
   0.09381 -0.03747  0.35202
   0.10702 -0.03870  0.31970
   0.12102 -0.03975  0.29260
   0.13563 -0.04061  0.26947
   0.15070 -0.04129  0.25013
   0.16612 -0.04180  0.23375
   0.18181 -0.04215  0.22046
   0.19771 -0.04236  0.20904
   0.21379 -0.04244  0.19943
   0.23002 -0.04240  0.19144
   0.24636 -0.04227  0.18465
   0.26282 -0.04204  0.17889
   0.27936 -0.04174  0.17377
   0.29599 -0.04137  0.16953
   0.31270 -0.04093  0.16550
   0.32946 -0.04045  0.16196
   0.34629 -0.03992  0.15851
   0.36315 -0.03936  0.15531
   0.38005 -0.03876  0.15155
   0.39694 -0.03814  0.14688
   0.41378 -0.03750  0.14141
   0.43058 -0.03681  0.13803
   0.44740 -0.03606  0.13555
   0.46423 -0.03528  0.13367
   0.48108 -0.03446  0.13198
   0.49795 -0.03360  0.13091
   0.51485 -0.03271  0.13004
   0.53177 -0.03179  0.12921
   0.54871 -0.03085  0.12891
   0.56567 -0.02988  0.12836
   0.58264 -0.02889  0.12829
   0.59963 -0.02788  0.12802
   0.61664 -0.02685  0.12802
   0.63366 -0.02581  0.12792
   0.65068 -0.02475  0.12831
   0.66772 -0.02369  0.12820
   0.68477 -0.02261  0.12841
   0.70182 -0.02152  0.12868
   0.71888 -0.02043  0.12889
   0.73594 -0.01932  0.12944
   0.75301 -0.01821  0.12965
   0.77008 -0.01709  0.13040
   0.78715 -0.01597  0.13097
   0.80422 -0.01484  0.13155
   0.82128 -0.01370  0.13267
   0.83834 -0.01256  0.13393
   0.85538 -0.01141  0.13520
   0.87240 -0.01026  0.13725
   0.88939 -0.00910  0.13905
   0.90628 -0.00793  0.14230
   0.92300 -0.00677  0.14556
   0.93937 -0.00562  0.14963
   0.95508 -0.00451  0.15421
   0.96967 -0.00347  0.15751
   0.98263 -0.00253  0.17637
   0.99369 -0.00172  0.21090
   1.00000 -0.00126  0.20805
