NACA 2412                                       
 Alfa =  25.00000 Re =  9000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126 -0.33377
   0.99381  0.00254 -0.33527
   0.98304  0.00473 -0.33791
   0.97049  0.00724 -0.34102
   0.95646  0.01001 -0.34455
   0.94138  0.01291 -0.34842
   0.92569  0.01588 -0.35254
   0.90967  0.01884 -0.35685
   0.89346  0.02176 -0.36131
   0.87717  0.02463 -0.36592
   0.86082  0.02745 -0.37068
   0.84444  0.03020 -0.37558
   0.82804  0.03289 -0.38064
   0.81162  0.03552 -0.38586
   0.79519  0.03809 -0.39125
   0.77875  0.04059 -0.39683
   0.76230  0.04302 -0.40259
   0.74585  0.04539 -0.40857
   0.72938  0.04769 -0.41476
   0.71292  0.04993 -0.42119
   0.69645  0.05210 -0.42786
   0.67998  0.05420 -0.43481
   0.66350  0.05624 -0.44204
   0.64703  0.05820 -0.44958
   0.63056  0.06009 -0.45745
   0.61410  0.06191 -0.46568
   0.59764  0.06366 -0.47429
   0.58118  0.06533 -0.48330
   0.56474  0.06692 -0.49276
   0.54830  0.06843 -0.50270
   0.53188  0.06985 -0.51315
   0.51547  0.07120 -0.52416
   0.49907  0.07245 -0.53576
   0.48270  0.07362 -0.54801
   0.46635  0.07469 -0.56094
   0.45002  0.07567 -0.57461
   0.43373  0.07654 -0.58906
   0.41749  0.07732 -0.60433
   0.40134  0.07798 -0.62043
   0.38529  0.07852 -0.63737
   0.36934  0.07891 -0.65524
   0.35345  0.07914 -0.67411
   0.33762  0.07922 -0.69403
   0.32184  0.07915 -0.71507
   0.30612  0.07891 -0.73722
   0.29046  0.07850 -0.76039
   0.27487  0.07791 -0.78429
   0.25935  0.07715 -0.80794
   0.24392  0.07620 -0.82458
   0.22859  0.07506 -0.84897
   0.21338  0.07373 -0.97146
   0.19829  0.07219 -1.14798
   0.18335  0.07044 -1.35198
   0.16859  0.06848 -1.56644
   0.15405  0.06629 -1.78639
   0.13978  0.06389 -2.01403
   0.12584  0.06127 -2.25359
   0.11233  0.05844 -2.51026
   0.09937  0.05542 -2.78984
   0.08711  0.05226 -3.09581
   0.07571  0.04901 -3.43261
   0.06532  0.04573 -3.80376
   0.05602  0.04251 -4.20809
   0.04785  0.03938 -4.64738
   0.04073  0.03640 -5.12203
   0.03458  0.03357 -5.62908
   0.02925  0.03090 -6.17663
   0.02465  0.02837 -6.76301
   0.02064  0.02596 -7.39218
   0.01715  0.02365 -8.07042
   0.01410  0.02143 -8.79495
   0.01144  0.01929 -9.56830
   0.00910  0.01719-10.37241
   0.00708  0.01514-11.21865
   0.00532  0.01312-12.31776
   0.00383  0.01112-13.70094
   0.00259  0.00913-14.17525
   0.00160  0.00716-14.82935
   0.00085  0.00521-15.33137
   0.00034  0.00329-15.49679
   0.00006  0.00140-15.26197
   0.00001 -0.00042-14.66807
   0.00017 -0.00227-13.73765
   0.00057 -0.00415-12.39937
   0.00123 -0.00604-10.75493
   0.00216 -0.00791 -8.96202
   0.00337 -0.00974 -7.20831
   0.00484 -0.01154 -5.60789
   0.00657 -0.01328 -4.25518
   0.00858 -0.01499 -3.11999
   0.01087 -0.01666 -2.20060
   0.01347 -0.01829 -1.46557
   0.01640 -0.01991 -0.87439
   0.01971 -0.02152 -0.40737
   0.02346 -0.02312 -0.03716
   0.02772 -0.02473  0.25334
   0.03259 -0.02635  0.48257
   0.03819 -0.02799  0.65572
   0.04464 -0.02964  0.78712
   0.05210 -0.03130  0.88102
   0.06070 -0.03295  0.94413
   0.07053 -0.03455  0.98135
   0.08159 -0.03607  0.99797
   0.09381 -0.03747  0.99866
   0.10702 -0.03870  0.98802
   0.12102 -0.03975  0.96997
   0.13563 -0.04061  0.94726
   0.15070 -0.04129  0.92224
   0.16612 -0.04180  0.89609
   0.18181 -0.04215  0.86966
   0.19771 -0.04236  0.84371
   0.21379 -0.04244  0.81837
   0.23002 -0.04240  0.79355
   0.24636 -0.04227  0.76997
   0.26282 -0.04204  0.74696
   0.27936 -0.04174  0.72492
   0.29599 -0.04137  0.70344
   0.31270 -0.04093  0.68302
   0.32946 -0.04045  0.66278
   0.34629 -0.03992  0.64345
   0.36315 -0.03936  0.62429
   0.38005 -0.03876  0.60545
   0.39694 -0.03814  0.58625
   0.41378 -0.03750  0.56701
   0.43058 -0.03681  0.54912
   0.44740 -0.03606  0.53172
   0.46423 -0.03528  0.51525
   0.48108 -0.03446  0.49837
   0.49795 -0.03360  0.48264
   0.51485 -0.03271  0.46669
   0.53177 -0.03179  0.45097
   0.54871 -0.03085  0.43575
   0.56567 -0.02988  0.42004
   0.58264 -0.02889  0.40500
   0.59963 -0.02788  0.38948
   0.61664 -0.02685  0.37433
   0.63366 -0.02581  0.35855
   0.65068 -0.02475  0.34358
   0.66772 -0.02369  0.32740
   0.68477 -0.02261  0.31153
   0.70182 -0.02152  0.29530
   0.71888 -0.02043  0.27877
   0.73594 -0.01932  0.26188
   0.75301 -0.01821  0.24403
   0.77008 -0.01709  0.22645
   0.78715 -0.01597  0.20750
   0.80422 -0.01484  0.18755
   0.82128 -0.01370  0.16783
   0.83834 -0.01256  0.14620
   0.85538 -0.01141  0.12303
   0.87240 -0.01026  0.09960
   0.88939 -0.00910  0.07223
   0.90628 -0.00793  0.04537
   0.92300 -0.00677  0.01375
   0.93937 -0.00562 -0.02036
   0.95508 -0.00451 -0.05791
   0.96967 -0.00347 -0.09965
   0.98263 -0.00253 -0.14882
   0.99369 -0.00172 -0.18579
   1.00000 -0.00126 -0.33377
