foil
    1.0000300     0.0647502     
    0.9980056     0.0649198     
    0.9959813     0.0650894     
    0.9939569     0.0652590     
    0.9919326     0.0654287     
    0.9899082     0.0655983     
    0.9878839     0.0657679     
    0.9858595     0.0659375     
    0.9838352     0.0661072     
    0.9818108     0.0662768     
    0.9797865     0.0664464     
    0.9777621     0.0666160     
    0.9757378     0.0667857     
    0.9737134     0.0669553     
    0.9716891     0.0671249     
    0.9696647     0.0672945     
    0.9676404     0.0674642     
    0.9656160     0.0676338     
    0.9635917     0.0678034     
    0.9615673     0.0679730     
    0.9595430     0.0681427     
    0.9575186     0.0683123     
    0.9554943     0.0684819     
    0.9534699     0.0686515     
    0.9514455     0.0688212     
    0.9494212     0.0689908     
    0.9473968     0.0691604     
    0.9453725     0.0693300     
    0.9433481     0.0694997     
    0.9413238     0.0696693     
    0.9392994     0.0698389     
    0.9372751     0.0700085     
    0.9352507     0.0701782     
    0.9332264     0.0703478     
    0.9312020     0.0705174     
    0.9291777     0.0706870     
    0.9271533     0.0708567     
    0.9251290     0.0710263     
    0.9231046     0.0711959     
    0.9210803     0.0713655     
    0.9190559     0.0715352     
    0.9170316     0.0717048     
    0.9150072     0.0718744     
    0.9129829     0.0720440     
    0.9109585     0.0722137     
    0.9089341     0.0723833     
    0.9069098     0.0725529     
    0.9048854     0.0727225     
    0.9028611     0.0728922     
    0.9008367     0.0730618     
    0.8988124     0.0732566     
    0.8967880     0.0734358     
    0.8947637     0.0735920     
    0.8927393     0.0737500     
    0.8907150     0.0739099     
    0.8886906     0.0740734     
    0.8866663     0.0742473     
    0.8846419     0.0743789     
    0.8826176     0.0743226     
    0.8805932     0.0742647     
    0.8785689     0.0742088     
    0.8765445     0.0742187     
    0.8745202     0.0742326     
    0.8724958     0.0742503     
    0.8704715     0.0742696     
    0.8684471     0.0742874     
    0.8664228     0.0743128     
    0.8643984     0.0743417     
    0.8623740     0.0743752     
    0.8603497     0.0744118     
    0.8583253     0.0743350     
    0.8563010     0.0742549     
    0.8542766     0.0748157     
    0.8522523     0.0754439     
    0.8502279     0.0761508     
    0.8482036     0.0769203     
    0.8461792     0.0777558     
    0.8441549     0.0784703     
    0.8421305     0.0778280     
    0.8401062     0.0773102     
    0.8380818     0.0768540     
    0.8360575     0.0764533     
    0.8340331     0.0761409     
    0.8320088     0.0766074     
    0.8299844     0.0770982     
    0.8279601     0.0776374     
    0.8259357     0.0783156     
    0.8239114     0.0771413     
    0.8218870     0.0759659     
    0.8198627     0.0751031     
    0.8178383     0.0744863     
    0.8158139     0.0741711     
    0.8137896     0.0737686     
    0.8117652     0.0732314     
    0.8097409     0.0749416     
    0.8077165     0.0784227     
    0.8056922     0.0855653     
    0.8036678     0.0882828     
    0.8016435     0.0917902     
    0.7996191     0.0966646     
    0.7975948     0.0894948     
    0.7955704     0.0838221     
    0.7935461     0.0803890     
    0.7915217     0.0784519     
    0.7894974     0.0774337     
    0.7874730     0.0767610     
    0.7854487     0.0760623     
    0.7834243     0.0761802     
    0.7814000     0.0767370     
    0.7793756     0.0773508     
    0.7773513     0.0780135     
    0.7753269     0.0786131     
    0.7733026     0.0789865     
    0.7712782     0.0793523     
    0.7692538     0.0796537     
    0.7672295     0.0799776     
    0.7652051     0.0803925     
    0.7631808     0.0809183     
    0.7611564     0.0814847     
    0.7591321     0.0820966     
    0.7571077     0.0827610     
    0.7550834     0.0836279     
    0.7530590     0.0827196     
    0.7510347     0.0819173     
