foil
    1.0000300     0.0449188     
    0.9980056     0.0450656     
    0.9959813     0.0452124     
    0.9939569     0.0453592     
    0.9919326     0.0455060     
    0.9899082     0.0456528     
    0.9878839     0.0457996     
    0.9858595     0.0459464     
    0.9838352     0.0460932     
    0.9818108     0.0462400     
    0.9797865     0.0463868     
    0.9777621     0.0465336     
    0.9757378     0.0466804     
    0.9737134     0.0468272     
    0.9716891     0.0469740     
    0.9696647     0.0471208     
    0.9676404     0.0472676     
    0.9656160     0.0474144     
    0.9635917     0.0475612     
    0.9615673     0.0477080     
    0.9595430     0.0478549     
    0.9575186     0.0480017     
    0.9554943     0.0481485     
    0.9534699     0.0482953     
    0.9514455     0.0484421     
    0.9494212     0.0485889     
    0.9473968     0.0487357     
    0.9453725     0.0488825     
    0.9433481     0.0490293     
    0.9413238     0.0491761     
    0.9392994     0.0493229     
    0.9372751     0.0494697     
    0.9352507     0.0496165     
    0.9332264     0.0497633     
    0.9312020     0.0499101     
    0.9291777     0.0500569     
    0.9271533     0.0502037     
    0.9251290     0.0503505     
    0.9231046     0.0504973     
    0.9210803     0.0506441     
    0.9190559     0.0507909     
    0.9170316     0.0509377     
    0.9150072     0.0510845     
    0.9129829     0.0512313     
    0.9109585     0.0513781     
    0.9089341     0.0515249     
    0.9069098     0.0516717     
    0.9048854     0.0518185     
    0.9028611     0.0519653     
    0.9008367     0.0521121     
    0.8988124     0.0522556     
    0.8967880     0.0524021     
    0.8947637     0.0525493     
    0.8927393     0.0526972     
    0.8907150     0.0528461     
    0.8886906     0.0529977     
    0.8866663     0.0531587     
    0.8846419     0.0533205     
    0.8826176     0.0534830     
    0.8805932     0.0536401     
    0.8785689     0.0537950     
    0.8765445     0.0539508     
    0.8745202     0.0541073     
    0.8724958     0.0542646     
    0.8704715     0.0544202     
    0.8684471     0.0545666     
    0.8664228     0.0547137     
    0.8643984     0.0548619     
    0.8623740     0.0550122     
    0.8603497     0.0551633     
    0.8583253     0.0553151     
    0.8563010     0.0554674     
    0.8542766     0.0556204     
    0.8522523     0.0557782     
    0.8502279     0.0559590     
    0.8482036     0.0561401     
    0.8461792     0.0563171     
    0.8441549     0.0564928     
    0.8421305     0.0566689     
