foil                                            
 Alfa =   0.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00003  0.03198  0.14278
   0.99245  0.03267  0.10653
   0.97862  0.03393  0.07870
   0.96228  0.03542  0.05562
   0.94444  0.03704  0.03848
   0.92597  0.03872  0.02310
   0.90741  0.04041  0.01087
   0.88906  0.04208 -0.00102
   0.87079  0.04374 -0.00898
   0.85257  0.04542 -0.02108
   0.83473  0.04707 -0.02291
   0.81749  0.04874 -0.05281
   0.80062  0.05027 -0.03633
   0.78394  0.05192 -0.06797
   0.76703  0.05354 -0.07959
   0.74995  0.05513 -0.07667
   0.73325  0.05676 -0.10828
   0.71658  0.05827 -0.10387
   0.69981  0.05982 -0.11308
   0.68293  0.06141 -0.14530
   0.66614  0.06284 -0.13196
   0.64919  0.06435 -0.14913
   0.63197  0.06587 -0.18028
   0.61507  0.06720 -0.16207
   0.59823  0.06860 -0.18284
   0.58127  0.07000 -0.21493
   0.56475  0.07118 -0.19590
   0.54825  0.07241 -0.21582
   0.53162  0.07364 -0.24350
   0.51534  0.07470 -0.23564
   0.49891  0.07576 -0.24942
   0.48228  0.07680 -0.27013
   0.46558  0.07775 -0.27649
   0.44906  0.07862 -0.28567
   0.43286  0.07943 -0.29896
   0.41650  0.08018 -0.32070
   0.40035  0.08080 -0.31884
   0.38506  0.08134 -0.32478
   0.36989  0.08187 -0.36501
   0.35463  0.08221 -0.36237
   0.33999  0.08244 -0.33950
   0.32511  0.08279 -0.41065
   0.31010  0.08288 -0.41149
   0.29597  0.08279 -0.36752
   0.28220  0.08284 -0.44408
   0.26821  0.08267 -0.44011
   0.25426  0.08236 -0.44722
   0.24085  0.08197 -0.44724
   0.22720  0.08152 -0.49197
   0.21323  0.08085 -0.50466
   0.20010  0.08002 -0.46923
   0.18744  0.07927 -0.57126
   0.17519  0.07818 -0.52899
   0.16398  0.07709 -0.55482
   0.15320  0.07588 -0.56095
   0.14250  0.07454 -0.58815
   0.13257  0.07308 -0.61820
   0.12374  0.07151 -0.52127
   0.11455  0.06993 -0.62879
   0.10509  0.06796 -0.58761
   0.09586  0.06580 -0.60345
   0.08705  0.06341 -0.50664
