foil
     1.000030    0.064750
     0.992272    0.065400
     0.976903    0.066688
     0.961216    0.068002
     0.945526    0.069317
     0.929835    0.070632
     0.914148    0.071946
     0.898701    0.073267
     0.884024    0.074376
     0.869590    0.074277
     0.856820    0.074228
     0.846915    0.077426
     0.839755    0.077233
     0.831338    0.076791
     0.825143    0.078043
     0.818074    0.074541
     0.811320    0.073365
     0.807296    0.079849
     0.804376    0.087411
     0.801276    0.092775
     0.800263    0.095622
     0.799644    0.096652
     0.799135    0.096289
     0.798605    0.094547
     0.797684    0.089903
     0.793445    0.080261
     0.785313    0.076043
     0.774529    0.078776
     0.762136    0.081203
     0.755093    0.083628
     0.748107    0.080929
     0.737637    0.080717
     0.724455    0.082254
     0.709426    0.083170
     0.695874    0.084689
     0.686625    0.083185
     0.676807    0.083099
     0.669282    0.087224
     0.658403    0.086906
     0.645544    0.086812
     0.634899    0.084883
     0.624934    0.088304
     0.612888    0.088537
     0.599614    0.088923
     0.586208    0.088194
     0.572991    0.090128
     0.559656    0.090643
     0.545898    0.090465
     0.531328    0.091413
     0.516256    0.092132
     0.501478    0.092292
     0.486572    0.092786
     0.471737    0.093439
     0.456313    0.093614
     0.441023    0.093893
     0.425862    0.094285
     0.410979    0.094509
     0.395746    0.094432
     0.380781    0.094737
     0.365807    0.094483
     0.350835    0.094510
     0.336251    0.094490
     0.322107    0.094117
     0.307475    0.093732
     0.292861    0.093282
     0.278768    0.092896
     0.264082    0.092055
     0.249000    0.091378
     0.234606    0.090352
     0.219667    0.089214
     0.204627    0.088114
     0.190026    0.086330
     0.175243    0.084852
     0.160822    0.082762
     0.146232    0.080550
     0.131616    0.078019
     0.118411    0.075160
     0.103972    0.071851
     0.090411    0.068052
     0.076576    0.063670
     0.062837    0.058563
     0.049662    0.052757
     0.036946    0.046100
     0.024982    0.038381
     0.013871    0.029194
     0.004936    0.018499
    -0.000364    0.006555
     0.001251   -0.001922
     0.008040   -0.010869
     0.019679   -0.018416
     0.031863   -0.023619
     0.044711   -0.027722
     0.059068   -0.031589
     0.073717   -0.034791
     0.088724   -0.037762
     0.103739   -0.040469
     0.118982   -0.042909
     0.134216   -0.045159
     0.149621   -0.047341
     0.164912   -0.049267
     0.179990   -0.051077
     0.194860   -0.052766
     0.210090   -0.054297
     0.225255   -0.055652
     0.240073   -0.057136
     0.254755   -0.058149
     0.269901   -0.059327
     0.285245   -0.060352
     0.300168   -0.061158
     0.315338   -0.062099
     0.330361   -0.062811
     0.345647   -0.063401
     0.360819   -0.063927
     0.375928   -0.064562
     0.390971   -0.064823
     0.405806   -0.065295
     0.420679   -0.065516
     0.435897   -0.065692
     0.450907   -0.065976
     0.465804   -0.066080
     0.480924   -0.066009
     0.496314   -0.066196
     0.511220   -0.066249
     0.526500   -0.065887
     0.541776   -0.065906
     0.556869   -0.065951
     0.572069   -0.065603
     0.587216   -0.065361
     0.602234   -0.065202
     0.616785   -0.065071
     0.631949   -0.064462
     0.646318   -0.064133
     0.660284   -0.064497
     0.674563   -0.063741
     0.688068   -0.062434
     0.700913   -0.063899
     0.714803   -0.062952
     0.729411   -0.061664
     0.740537   -0.061258
     0.748356   -0.063935
     0.755706   -0.062354
     0.768721   -0.060688
     0.782469   -0.059798
     0.794121   -0.061950
     0.803233   -0.062320
     0.810409   -0.058772
     0.819388   -0.058808
     0.829828   -0.059722
     0.843422   -0.059157
     0.855972   -0.058797
     0.869333   -0.057786
     0.883527   -0.058402
     0.898382   -0.057550
     0.913980   -0.056642
     0.929699   -0.055742
     0.945419   -0.054842
     0.961140   -0.053942
     0.976859   -0.053042
     0.992258   -0.052160
     1.000030   -0.051715
